,GAME_ID,TEAM_ID,TEAM_ABBREVIATION,TEAM_CITY,PLAYER_ID,PLAYER_NAME,NICKNAME,START_POSITION,COMMENT,MIN,FGM,FGA,FG_PCT,FG3M,FG3A,FG3_PCT,FTM,FTA,FT_PCT,OREB,DREB,REB,AST,STL,BLK,TO,PF,PTS,PLUS_MINUS
535727,11500012,1610612749,MIL,Milwaukee,203507,Giannis Antetokounmpo,,F,,17:27,3.0,6.0,0.5,0.0,0.0,0.0,0.0,2.0,0.0,1.0,6.0,7.0,1.0,2.0,0.0,3.0,2.0,6.0,4.0
537234,41400126,1610612749,MIL,Milwaukee,203507,Giannis Antetokounmpo,,F,,15:14,2.0,6.0,0.3329999999999999,0.0,0.0,0.0,1.0,2.0,0.5,0.0,3.0,3.0,2.0,0.0,1.0,2.0,1.0,5.0,-23.0
537403,41400125,1610612749,MIL,Milwaukee,203507,Giannis Antetokounmpo,,F,,37:42,5.0,12.0,0.417,0.0,0.0,0.0,1.0,1.0,1.0,2.0,1.0,3.0,2.0,0.0,4.0,2.0,3.0,11.0,-4.0
537598,41400124,1610612749,MIL,Milwaukee,203507,Giannis Antetokounmpo,,F,,26:04,3.0,7.0,0.429,0.0,0.0,0.0,4.0,6.0,0.667,1.0,7.0,8.0,2.0,1.0,0.0,1.0,3.0,10.0,-11.0
537780,41400123,1610612749,MIL,Milwaukee,203507,Giannis Antetokounmpo,,F,,51:17,10.0,22.0,0.455,0.0,0.0,0.0,5.0,8.0,0.625,6.0,6.0,12.0,2.0,0.0,2.0,3.0,3.0,25.0,0.0
537975,41400122,1610612749,MIL,Milwaukee,203507,Giannis Antetokounmpo,,F,,37:52,2.0,11.0,0.182,0.0,0.0,0.0,2.0,2.0,1.0,2.0,9.0,11.0,4.0,2.0,2.0,2.0,4.0,6.0,-1.0
538131,41400121,1610612749,MIL,Milwaukee,203507,Giannis Antetokounmpo,,F,,32:39,4.0,13.0,0.308,0.0,1.0,0.0,4.0,4.0,1.0,1.0,4.0,5.0,4.0,0.0,0.0,1.0,4.0,12.0,-10.0
538505,21401221,1610612749,MIL,Milwaukee,203507,Giannis Antetokounmpo,,F,,28:31,1.0,6.0,0.1669999999999999,0.0,1.0,0.0,1.0,2.0,0.5,2.0,1.0,3.0,4.0,0.0,0.0,2.0,2.0,3.0,5.0
538927,21401204,1610612749,MIL,Milwaukee,203507,Giannis Antetokounmpo,,F,,34:03,3.0,9.0,0.3329999999999999,0.0,0.0,0.0,6.0,10.0,0.6,1.0,6.0,7.0,3.0,0.0,0.0,1.0,5.0,12.0,-3.0
539198,21401193,1610612749,MIL,Milwaukee,203507,Giannis Antetokounmpo,,F,,30:28,6.0,14.0,0.429,0.0,2.0,0.0,1.0,3.0,0.3329999999999999,2.0,7.0,9.0,7.0,1.0,1.0,0.0,4.0,13.0,16.0
539545,21401180,1610612749,MIL,Milwaukee,203507,Giannis Antetokounmpo,,F,,31:17,7.0,14.0,0.5,0.0,1.0,0.0,9.0,11.0,0.818,1.0,8.0,9.0,1.0,0.0,1.0,2.0,3.0,23.0,34.0
539773,21401167,1610612749,MIL,Milwaukee,203507,Giannis Antetokounmpo,,,DNP - Coach's Decision                  ,,,,,,,,,,,,,,,,,,,,
540533,21401143,1610612749,MIL,Milwaukee,203507,Giannis Antetokounmpo,,F,,27:53,3.0,12.0,0.25,0.0,0.0,0.0,2.0,2.0,1.0,0.0,3.0,3.0,0.0,0.0,1.0,2.0,5.0,8.0,-18.0
540851,21401129,1610612749,MIL,Milwaukee,203507,Giannis Antetokounmpo,,F,,27:16,5.0,8.0,0.625,0.0,0.0,0.0,1.0,2.0,0.5,0.0,3.0,3.0,3.0,0.0,0.0,3.0,5.0,11.0,2.0
541015,21401118,1610612749,MIL,Milwaukee,203507,Giannis Antetokounmpo,,F,,27:54,4.0,9.0,0.444,0.0,0.0,0.0,3.0,4.0,0.75,1.0,6.0,7.0,2.0,0.0,1.0,3.0,4.0,11.0,-4.0
541514,21401103,1610612749,MIL,Milwaukee,203507,Giannis Antetokounmpo,,F,,38:03,7.0,9.0,0.778,0.0,0.0,0.0,4.0,4.0,1.0,2.0,4.0,6.0,4.0,0.0,0.0,1.0,3.0,18.0,-15.0
541884,21401089,1610612749,MIL,Milwaukee,203507,Giannis Antetokounmpo,,F,,29:59,4.0,6.0,0.667,0.0,0.0,0.0,4.0,6.0,0.667,1.0,2.0,3.0,1.0,1.0,0.0,2.0,3.0,12.0,-10.0
542294,21401073,1610612749,MIL,Milwaukee,203507,Giannis Antetokounmpo,,F,,43:02,7.0,10.0,0.7,0.0,1.0,0.0,2.0,4.0,0.5,1.0,3.0,4.0,2.0,0.0,1.0,1.0,3.0,16.0,13.0
542676,21401055,1610612749,MIL,Milwaukee,203507,Giannis Antetokounmpo,,F,,39:11,6.0,10.0,0.6,0.0,0.0,0.0,4.0,4.0,1.0,1.0,9.0,10.0,2.0,0.0,3.0,6.0,4.0,16.0,8.0
543190,21401037,1610612749,MIL,Milwaukee,203507,Giannis Antetokounmpo,,F,,35:08,5.0,11.0,0.455,0.0,0.0,0.0,5.0,6.0,0.833,1.0,8.0,9.0,5.0,1.0,1.0,3.0,2.0,15.0,-15.0
543585,21401022,1610612749,MIL,Milwaukee,203507,Giannis Antetokounmpo,,F,,53:02,7.0,19.0,0.368,0.0,0.0,0.0,9.0,12.0,0.75,2.0,12.0,14.0,2.0,2.0,1.0,3.0,6.0,23.0,-11.0
543931,21401010,1610612749,MIL,Milwaukee,203507,Giannis Antetokounmpo,,F,,37:06,8.0,16.0,0.5,0.0,0.0,0.0,3.0,3.0,1.0,1.0,8.0,9.0,3.0,1.0,2.0,1.0,5.0,19.0,-2.0
544120,21401003,1610612749,MIL,Milwaukee,203507,Giannis Antetokounmpo,,F,,35:49,6.0,9.0,0.667,0.0,0.0,0.0,3.0,3.0,1.0,1.0,8.0,9.0,5.0,0.0,3.0,1.0,2.0,15.0,-6.0
544706,21400979,1610612749,MIL,Milwaukee,203507,Giannis Antetokounmpo,,F,,39:17,7.0,10.0,0.7,0.0,1.0,0.0,5.0,6.0,0.833,1.0,5.0,6.0,2.0,0.0,0.0,2.0,3.0,19.0,-15.0
545011,21400962,1610612749,MIL,Milwaukee,203507,Giannis Antetokounmpo,,F,,34:48,4.0,14.0,0.286,0.0,1.0,0.0,4.0,6.0,0.667,0.0,6.0,6.0,3.0,0.0,1.0,1.0,5.0,12.0,7.0
545279,21400956,1610612749,MIL,Milwaukee,203507,Giannis Antetokounmpo,,F,,30:06,4.0,9.0,0.444,1.0,2.0,0.5,2.0,4.0,0.5,1.0,6.0,7.0,3.0,0.0,1.0,2.0,2.0,11.0,7.0
545559,21400942,1610612749,MIL,Milwaukee,203507,Giannis Antetokounmpo,,F,,37:28,11.0,16.0,0.688,0.0,1.0,0.0,7.0,7.0,1.0,2.0,3.0,5.0,4.0,3.0,3.0,2.0,2.0,29.0,-1.0
545941,21400929,1610612749,MIL,Milwaukee,203507,Giannis Antetokounmpo,,F,,36:42,2.0,10.0,0.2,0.0,0.0,0.0,1.0,4.0,0.25,0.0,4.0,4.0,0.0,2.0,1.0,2.0,5.0,5.0,8.0
546612,21400907,1610612749,MIL,Milwaukee,203507,Giannis Antetokounmpo,,F,,40:53,6.0,13.0,0.462,0.0,1.0,0.0,4.0,4.0,1.0,2.0,6.0,8.0,1.0,2.0,1.0,5.0,5.0,16.0,-11.0
546965,21400895,1610612749,MIL,Milwaukee,203507,Giannis Antetokounmpo,,F,,34:54,7.0,10.0,0.7,1.0,1.0,1.0,4.0,6.0,0.667,2.0,9.0,11.0,2.0,1.0,3.0,5.0,5.0,19.0,-6.0
547346,21400876,1610612749,MIL,Milwaukee,203507,Giannis Antetokounmpo,,F,,34:29,4.0,5.0,0.8,0.0,1.0,0.0,0.0,0.0,0.0,1.0,4.0,5.0,4.0,3.0,1.0,3.0,3.0,8.0,3.0
547550,21400868,1610612749,MIL,Milwaukee,203507,Giannis Antetokounmpo,,F,,36:02,4.0,12.0,0.3329999999999999,0.0,0.0,0.0,5.0,8.0,0.625,2.0,6.0,8.0,4.0,1.0,1.0,3.0,2.0,13.0,-1.0
548077,21400847,1610612749,MIL,Milwaukee,203507,Giannis Antetokounmpo,,F,,36:34,1.0,6.0,0.1669999999999999,0.0,0.0,0.0,3.0,5.0,0.6,3.0,8.0,11.0,6.0,3.0,1.0,5.0,3.0,5.0,9.0
548473,21400831,1610612749,MIL,Milwaukee,203507,Giannis Antetokounmpo,,F,,30:47,3.0,10.0,0.3,0.0,0.0,0.0,5.0,6.0,0.833,3.0,2.0,5.0,1.0,0.0,1.0,1.0,5.0,11.0,-7.0
548561,21400822,1610612749,MIL,Milwaukee,203507,Giannis Antetokounmpo,,F,,32:03,7.0,15.0,0.467,0.0,0.0,0.0,5.0,5.0,1.0,1.0,3.0,4.0,0.0,1.0,2.0,1.0,1.0,19.0,-6.0
548996,21400811,1610612749,MIL,Milwaukee,203507,Giannis Antetokounmpo,,F,,30:20,3.0,13.0,0.231,0.0,1.0,0.0,4.0,4.0,1.0,0.0,9.0,9.0,1.0,1.0,0.0,2.0,4.0,10.0,-5.0
549575,21400792,1610612749,MIL,Milwaukee,203507,Giannis Antetokounmpo,,F,,35:32,4.0,9.0,0.444,0.0,1.0,0.0,5.0,7.0,0.7140000000000001,1.0,6.0,7.0,2.0,2.0,0.0,2.0,4.0,13.0,9.0
549728,21400778,1610612749,MIL,Milwaukee,203507,Giannis Antetokounmpo,,F,,31:43,4.0,9.0,0.444,0.0,1.0,0.0,4.0,4.0,1.0,2.0,7.0,9.0,8.0,3.0,1.0,3.0,1.0,12.0,22.0
550263,21400763,1610612749,MIL,Milwaukee,203507,Giannis Antetokounmpo,,F,,37:04,6.0,10.0,0.6,0.0,0.0,0.0,2.0,4.0,0.5,3.0,8.0,11.0,5.0,1.0,2.0,3.0,3.0,14.0,6.0
550481,21400753,1610612749,MIL,Milwaukee,203507,Giannis Antetokounmpo,,F,,34:43,11.0,16.0,0.688,0.0,0.0,0.0,5.0,6.0,0.833,3.0,12.0,15.0,4.0,0.0,1.0,3.0,4.0,27.0,-9.0
550903,21400736,1610612749,MIL,Milwaukee,203507,Giannis Antetokounmpo,,F,,42:20,10.0,14.0,0.7140000000000001,0.0,0.0,0.0,5.0,5.0,1.0,0.0,6.0,6.0,1.0,1.0,2.0,3.0,5.0,25.0,10.0
551276,21400721,1610612749,MIL,Milwaukee,203507,Giannis Antetokounmpo,,F,,34:51,4.0,9.0,0.444,0.0,1.0,0.0,4.0,8.0,0.5,2.0,10.0,12.0,3.0,0.0,2.0,0.0,4.0,12.0,14.0
551544,21400712,1610612749,MIL,Milwaukee,203507,Giannis Antetokounmpo,,F,,33:09,3.0,5.0,0.6,0.0,0.0,0.0,4.0,4.0,1.0,1.0,9.0,10.0,1.0,3.0,1.0,3.0,4.0,10.0,6.0
551937,21400692,1610612749,MIL,Milwaukee,203507,Giannis Antetokounmpo,,F,,33:05,3.0,7.0,0.429,0.0,0.0,0.0,4.0,5.0,0.8,1.0,3.0,4.0,5.0,1.0,3.0,0.0,4.0,10.0,19.0
552374,21400677,1610612749,MIL,Milwaukee,203507,Giannis Antetokounmpo,,F,,39:47,4.0,6.0,0.667,0.0,0.0,0.0,5.0,6.0,0.833,0.0,6.0,6.0,4.0,0.0,1.0,1.0,4.0,13.0,9.0
552756,21400663,1610612749,MIL,Milwaukee,203507,Giannis Antetokounmpo,,F,,33:15,2.0,5.0,0.4,0.0,0.0,0.0,0.0,0.0,0.0,1.0,6.0,7.0,5.0,2.0,0.0,2.0,4.0,4.0,1.0
552947,21400653,1610612749,MIL,Milwaukee,203507,Giannis Antetokounmpo,,F,,36:17,3.0,9.0,0.3329999999999999,0.0,0.0,0.0,0.0,2.0,0.0,0.0,5.0,5.0,4.0,0.0,2.0,7.0,4.0,6.0,-9.0
553358,21400638,1610612749,MIL,Milwaukee,203507,Giannis Antetokounmpo,,F,,28:08,5.0,10.0,0.5,0.0,2.0,0.0,3.0,3.0,1.0,1.0,5.0,6.0,3.0,5.0,0.0,2.0,4.0,13.0,1.0
553992,21400619,1610612749,MIL,Milwaukee,203507,Giannis Antetokounmpo,,F,,32:53,3.0,8.0,0.375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,5.0,3.0,1.0,1.0,0.0,6.0,3.0
554670,21400585,1610612749,MIL,Milwaukee,203507,Giannis Antetokounmpo,,F,,32:54,6.0,10.0,0.6,0.0,0.0,0.0,4.0,5.0,0.8,1.0,4.0,5.0,0.0,2.0,0.0,2.0,4.0,16.0,13.0
555512,21400554,1610612749,MIL,Milwaukee,203507,Giannis Antetokounmpo,,F,,26:12,2.0,6.0,0.3329999999999999,0.0,0.0,0.0,0.0,1.0,0.0,1.0,5.0,6.0,2.0,1.0,1.0,2.0,5.0,4.0,0.0
555623,21400544,1610612749,MIL,Milwaukee,203507,Giannis Antetokounmpo,,F,,28:44,5.0,9.0,0.556,0.0,0.0,0.0,0.0,0.0,0.0,1.0,6.0,7.0,1.0,1.0,1.0,4.0,4.0,10.0,-1.0
556215,21400524,1610612749,MIL,Milwaukee,203507,Giannis Antetokounmpo,,F,,15:21,3.0,9.0,0.3329999999999999,0.0,0.0,0.0,1.0,2.0,0.5,1.0,2.0,3.0,2.0,1.0,0.0,1.0,1.0,7.0,9.0
556300,21400520,1610612749,MIL,Milwaukee,203507,Giannis Antetokounmpo,,F,,34:12,7.0,13.0,0.5379999999999999,0.0,2.0,0.0,2.0,2.0,1.0,3.0,9.0,12.0,2.0,0.0,1.0,1.0,3.0,16.0,3.0
556692,21400506,1610612749,MIL,Milwaukee,203507,Giannis Antetokounmpo,,F,,29:41,6.0,9.0,0.667,1.0,1.0,1.0,3.0,6.0,0.5,5.0,7.0,12.0,2.0,1.0,2.0,4.0,4.0,16.0,7.0
557085,21400490,1610612749,MIL,Milwaukee,203507,Giannis Antetokounmpo,,F,,32:45,2.0,8.0,0.25,0.0,2.0,0.0,2.0,2.0,1.0,1.0,3.0,4.0,0.0,0.0,4.0,2.0,5.0,6.0,-2.0
557350,21400479,1610612749,MIL,Milwaukee,203507,Giannis Antetokounmpo,,F,,29:41,5.0,11.0,0.455,1.0,3.0,0.3329999999999999,3.0,4.0,0.75,0.0,8.0,8.0,5.0,1.0,3.0,3.0,1.0,14.0,16.0
557810,21400459,1610612749,MIL,Milwaukee,203507,Giannis Antetokounmpo,,F,,35:08,7.0,8.0,0.875,0.0,0.0,0.0,2.0,3.0,0.667,0.0,8.0,8.0,4.0,0.0,3.0,1.0,2.0,16.0,1.0
558148,21400449,1610612749,MIL,Milwaukee,203507,Giannis Antetokounmpo,,F,,19:06,2.0,5.0,0.4,0.0,0.0,0.0,1.0,2.0,0.5,3.0,2.0,5.0,0.0,0.0,2.0,4.0,4.0,5.0,-29.0
558467,21400434,1610612749,MIL,Milwaukee,203507,Giannis Antetokounmpo,,F,,29:54,2.0,10.0,0.2,0.0,1.0,0.0,3.0,4.0,0.75,0.0,5.0,5.0,5.0,0.0,2.0,3.0,2.0,7.0,12.0
558815,21400423,1610612749,MIL,Milwaukee,203507,Giannis Antetokounmpo,,F,,34:32,3.0,4.0,0.75,0.0,0.0,0.0,5.0,6.0,0.833,1.0,5.0,6.0,2.0,2.0,2.0,3.0,4.0,11.0,-6.0
559544,21400399,1610612749,MIL,Milwaukee,203507,Giannis Antetokounmpo,,F,,37:42,8.0,12.0,0.667,0.0,1.0,0.0,2.0,3.0,0.667,1.0,8.0,9.0,6.0,2.0,0.0,3.0,3.0,18.0,-12.0
559871,21400381,1610612749,MIL,Milwaukee,203507,Giannis Antetokounmpo,,F,,36:57,4.0,5.0,0.8,0.0,0.0,0.0,3.0,4.0,0.75,2.0,1.0,3.0,3.0,1.0,1.0,3.0,3.0,11.0,-10.0
559999,21400376,1610612749,MIL,Milwaukee,203507,Giannis Antetokounmpo,,F,,17:50,4.0,7.0,0.5710000000000001,0.0,0.0,0.0,2.0,2.0,1.0,0.0,6.0,6.0,0.0,1.0,0.0,0.0,1.0,10.0,-3.0
560409,21400360,1610612749,MIL,Milwaukee,203507,Giannis Antetokounmpo,,F,,23:36,2.0,7.0,0.286,0.0,0.0,0.0,2.0,3.0,0.667,1.0,7.0,8.0,0.0,0.0,0.0,2.0,4.0,6.0,-9.0
560726,21400344,1610612749,MIL,Milwaukee,203507,Giannis Antetokounmpo,,F,,31:20,8.0,11.0,0.727,0.0,0.0,0.0,4.0,5.0,0.8,0.0,5.0,5.0,3.0,2.0,1.0,4.0,1.0,20.0,-12.0
561531,21400312,1610612749,MIL,Milwaukee,203507,Giannis Antetokounmpo,,F,,26:25,4.0,11.0,0.364,1.0,2.0,0.5,8.0,11.0,0.727,3.0,4.0,7.0,0.0,0.0,2.0,1.0,3.0,17.0,-11.0
561972,21400298,1610612749,MIL,Milwaukee,203507,Giannis Antetokounmpo,,F,,29:50,8.0,11.0,0.727,0.0,0.0,0.0,2.0,3.0,0.667,1.0,3.0,4.0,1.0,1.0,1.0,1.0,2.0,18.0,-10.0
562345,21400285,1610612749,MIL,Milwaukee,203507,Giannis Antetokounmpo,,F,,31:35,3.0,8.0,0.375,0.0,0.0,0.0,8.0,11.0,0.727,3.0,4.0,7.0,0.0,0.0,2.0,1.0,2.0,14.0,10.0
562731,21400269,1610612749,MIL,Milwaukee,203507,Giannis Antetokounmpo,,F,,18:23,1.0,4.0,0.25,0.0,0.0,0.0,1.0,2.0,0.5,0.0,5.0,5.0,5.0,0.0,0.0,2.0,2.0,3.0,0.0
563129,21400253,1610612749,MIL,Milwaukee,203507,Giannis Antetokounmpo,,F,,25:23,6.0,14.0,0.429,0.0,0.0,0.0,2.0,2.0,1.0,2.0,3.0,5.0,4.0,0.0,0.0,2.0,5.0,14.0,-6.0
563504,21400240,1610612749,MIL,Milwaukee,203507,Giannis Antetokounmpo,,F,,34:42,7.0,12.0,0.583,0.0,1.0,0.0,3.0,3.0,1.0,2.0,5.0,7.0,2.0,0.0,2.0,0.0,3.0,17.0,-6.0
563824,21400226,1610612749,MIL,Milwaukee,203507,Giannis Antetokounmpo,,F,,26:46,3.0,7.0,0.429,0.0,0.0,0.0,1.0,3.0,0.3329999999999999,0.0,9.0,9.0,2.0,0.0,2.0,3.0,3.0,7.0,-1.0
564054,21400218,1610612749,MIL,Milwaukee,203507,Giannis Antetokounmpo,,F,,26:04,6.0,12.0,0.5,0.0,1.0,0.0,1.0,2.0,0.5,3.0,5.0,8.0,4.0,0.0,0.0,1.0,3.0,13.0,10.0
564323,21400207,1610612749,MIL,Milwaukee,203507,Giannis Antetokounmpo,,F,,30:30,1.0,13.0,0.077,0.0,2.0,0.0,0.0,0.0,0.0,1.0,3.0,4.0,2.0,2.0,0.0,3.0,4.0,2.0,2.0
564784,21400190,1610612749,MIL,Milwaukee,203507,Giannis Antetokounmpo,,F,,35:48,6.0,11.0,0.545,0.0,0.0,0.0,8.0,8.0,1.0,0.0,4.0,4.0,5.0,3.0,0.0,2.0,2.0,20.0,-10.0
565134,21400175,1610612749,MIL,Milwaukee,203507,Giannis Antetokounmpo,,,,15:02,1.0,4.0,0.25,0.0,0.0,0.0,5.0,7.0,0.7140000000000001,0.0,2.0,2.0,2.0,1.0,0.0,1.0,2.0,7.0,-9.0
565283,21400164,1610612749,MIL,Milwaukee,203507,Giannis Antetokounmpo,,F,,47:55,7.0,11.0,0.636,0.0,1.0,0.0,4.0,8.0,0.5,1.0,11.0,12.0,4.0,3.0,0.0,2.0,4.0,18.0,5.0
565605,21400156,1610612749,MIL,Milwaukee,203507,Giannis Antetokounmpo,,F,,17:53,3.0,6.0,0.5,0.0,0.0,0.0,7.0,7.0,1.0,3.0,3.0,6.0,0.0,0.0,0.0,1.0,3.0,13.0,-11.0
565928,21400143,1610612749,MIL,Milwaukee,203507,Giannis Antetokounmpo,,F,,32:24,4.0,8.0,0.5,0.0,0.0,0.0,3.0,7.0,0.429,1.0,6.0,7.0,3.0,2.0,0.0,5.0,3.0,11.0,9.0
566423,21400123,1610612749,MIL,Milwaukee,203507,Giannis Antetokounmpo,,,,30:52,9.0,15.0,0.6,0.0,2.0,0.0,1.0,1.0,1.0,3.0,4.0,7.0,1.0,1.0,0.0,0.0,2.0,19.0,-10.0
566981,21400105,1610612749,MIL,Milwaukee,203507,Giannis Antetokounmpo,,,,25:40,6.0,13.0,0.462,0.0,0.0,0.0,2.0,4.0,0.5,2.0,7.0,9.0,1.0,0.0,2.0,1.0,2.0,14.0,10.0
567419,21400088,1610612749,MIL,Milwaukee,203507,Giannis Antetokounmpo,,,,30:03,6.0,11.0,0.545,0.0,1.0,0.0,6.0,7.0,0.857,0.0,2.0,2.0,2.0,0.0,1.0,0.0,3.0,18.0,-5.0
567718,21400076,1610612749,MIL,Milwaukee,203507,Giannis Antetokounmpo,,,,27:10,3.0,8.0,0.375,0.0,0.0,0.0,3.0,4.0,0.75,0.0,5.0,5.0,1.0,0.0,0.0,1.0,0.0,9.0,2.0
568096,21400062,1610612749,MIL,Milwaukee,203507,Giannis Antetokounmpo,,,,26:56,6.0,11.0,0.545,0.0,1.0,0.0,1.0,2.0,0.5,2.0,6.0,8.0,1.0,0.0,0.0,0.0,2.0,13.0,7.0
568208,21400049,1610612749,MIL,Milwaukee,203507,Giannis Antetokounmpo,,,,17:15,4.0,7.0,0.5710000000000001,1.0,2.0,0.5,2.0,2.0,1.0,1.0,2.0,3.0,1.0,0.0,0.0,2.0,2.0,11.0,5.0
568958,21400031,1610612749,MIL,Milwaukee,203507,Giannis Antetokounmpo,,,,12:42,2.0,3.0,0.667,0.0,1.0,0.0,0.0,1.0,0.0,0.0,3.0,3.0,1.0,1.0,1.0,3.0,1.0,4.0,-3.0
569046,21400023,1610612749,MIL,Milwaukee,203507,Giannis Antetokounmpo,,,,25:53,4.0,8.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5.0,6.0,2.0,0.0,1.0,4.0,3.0,8.0,-9.0
569524,21400004,1610612749,MIL,Milwaukee,203507,Giannis Antetokounmpo,,,,24:00,3.0,6.0,0.5,1.0,1.0,1.0,3.0,3.0,1.0,0.0,5.0,5.0,1.0,0.0,1.0,0.0,1.0,10.0,4.0
570067,11400100,1610612749,MIL,Milwaukee,203507,Giannis Antetokounmpo,,G,,24:39,0.0,7.0,0.0,0.0,4.0,0.0,1.0,2.0,0.5,2.0,3.0,5.0,3.0,4.0,3.0,8.0,3.0,1.0,-14.0
570526,11400088,1610612749,MIL,Milwaukee,203507,Giannis Antetokounmpo,,G,,29:46,3.0,6.0,0.5,0.0,1.0,0.0,8.0,9.0,0.889,0.0,7.0,7.0,2.0,0.0,0.0,2.0,5.0,14.0,-4.0
571089,11400068,1610612749,MIL,Milwaukee,203507,Giannis Antetokounmpo,,,,31:23,6.0,13.0,0.462,0.0,3.0,0.0,7.0,7.0,1.0,3.0,6.0,9.0,2.0,1.0,2.0,2.0,2.0,19.0,4.0
571742,11400049,1610612749,MIL,Milwaukee,203507,Giannis Antetokounmpo,,G,,22:36,0.0,5.0,0.0,0.0,1.0,0.0,4.0,4.0,1.0,0.0,4.0,4.0,0.0,0.0,1.0,1.0,5.0,4.0,-5.0
572220,11400037,1610612749,MIL,Milwaukee,203507,Giannis Antetokounmpo,,,,26:44,5.0,8.0,0.625,0.0,2.0,0.0,1.0,2.0,0.5,0.0,6.0,6.0,1.0,1.0,2.0,3.0,5.0,11.0,4.0
572560,11400025,1610612749,MIL,Milwaukee,203507,Giannis Antetokounmpo,,F,,21:24,3.0,6.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,7.0,0.0,0.0,0.0,1.0,3.0,6.0,-12.0
572811,11400017,1610612749,MIL,Milwaukee,203507,Giannis Antetokounmpo,,,,28:04,2.0,8.0,0.25,0.0,1.0,0.0,4.0,4.0,1.0,0.0,5.0,5.0,5.0,0.0,1.0,1.0,2.0,8.0,12.0
575972,21301217,1610612749,MIL,Milwaukee,203507,Giannis Antetokounmpo,,,,26:15,4.0,6.0,0.667,2.0,3.0,0.667,0.0,0.0,0.0,1.0,4.0,5.0,3.0,0.0,1.0,1.0,5.0,10.0,4.0
576317,21301205,1610612749,MIL,Milwaukee,203507,Giannis Antetokounmpo,,,,23:32,1.0,3.0,0.3329999999999999,1.0,1.0,1.0,2.0,2.0,1.0,0.0,4.0,4.0,3.0,1.0,0.0,1.0,1.0,5.0,3.0
576696,21301191,1610612749,MIL,Milwaukee,203507,Giannis Antetokounmpo,,G,,43:07,3.0,5.0,0.6,1.0,1.0,1.0,1.0,4.0,0.25,2.0,6.0,8.0,2.0,3.0,1.0,4.0,1.0,8.0,-12.0
576914,21301185,1610612749,MIL,Milwaukee,203507,Giannis Antetokounmpo,,,,19:33,0.0,3.0,0.0,0.0,1.0,0.0,3.0,6.0,0.5,0.0,3.0,3.0,0.0,0.0,2.0,0.0,0.0,3.0,5.0
577142,21301168,1610612749,MIL,Milwaukee,203507,Giannis Antetokounmpo,,,,21:19,1.0,4.0,0.25,0.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,1.0,1.0,0.0,2.0,2.0,2.0,-10.0
577953,21301148,1610612749,MIL,Milwaukee,203507,Giannis Antetokounmpo,,,,24:49,1.0,6.0,0.1669999999999999,0.0,1.0,0.0,2.0,2.0,1.0,1.0,3.0,4.0,2.0,0.0,0.0,1.0,1.0,4.0,-4.0
578093,21301137,1610612749,MIL,Milwaukee,203507,Giannis Antetokounmpo,,,,32:48,1.0,6.0,0.1669999999999999,0.0,0.0,0.0,2.0,4.0,0.5,1.0,2.0,3.0,5.0,3.0,2.0,3.0,6.0,4.0,-2.0
578500,21301121,1610612749,MIL,Milwaukee,203507,Giannis Antetokounmpo,,,,21:45,2.0,5.0,0.4,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,2.0,1.0,0.0,1.0,1.0,1.0,5.0,-6.0
578903,21301104,1610612749,MIL,Milwaukee,203507,Giannis Antetokounmpo,,,,30:28,4.0,6.0,0.667,2.0,2.0,1.0,4.0,5.0,0.8,0.0,5.0,5.0,2.0,1.0,1.0,1.0,0.0,14.0,15.0
579348,21301091,1610612749,MIL,Milwaukee,203507,Giannis Antetokounmpo,,,,21:40,0.0,5.0,0.0,0.0,1.0,0.0,1.0,2.0,0.5,1.0,3.0,4.0,2.0,0.0,1.0,2.0,2.0,1.0,-12.0
579755,21301073,1610612749,MIL,Milwaukee,203507,Giannis Antetokounmpo,,,,25:14,4.0,6.0,0.667,1.0,1.0,1.0,1.0,2.0,0.5,2.0,5.0,7.0,0.0,3.0,1.0,5.0,3.0,10.0,11.0
580176,21301056,1610612749,MIL,Milwaukee,203507,Giannis Antetokounmpo,,,,28:04,4.0,4.0,1.0,0.0,0.0,0.0,1.0,3.0,0.3329999999999999,1.0,2.0,3.0,1.0,0.0,1.0,0.0,4.0,9.0,-2.0
580454,21301043,1610612749,MIL,Milwaukee,203507,Giannis Antetokounmpo,,G,,22:55,3.0,7.0,0.429,1.0,2.0,0.5,2.0,2.0,1.0,1.0,5.0,6.0,2.0,0.0,0.0,2.0,4.0,9.0,-5.0
581117,21301021,1610612749,MIL,Milwaukee,203507,Giannis Antetokounmpo,,,,30:30,3.0,6.0,0.5,0.0,2.0,0.0,5.0,6.0,0.833,0.0,8.0,8.0,4.0,1.0,0.0,1.0,1.0,11.0,-4.0
581449,21301005,1610612749,MIL,Milwaukee,203507,Giannis Antetokounmpo,,,,19:36,2.0,6.0,0.3329999999999999,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,1.0,2.0,4.0,-7.0
